,Document,Topic,Name,Top_n_words,Probability,Representative_document
3149,personnel incompétent emploi employeur,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.3262860021184592,False
3150,pareil ...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.29978634027921686,False
3151,nullllll,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3152,guignol compétition heureusement travail sûrement incompétent harceleur aucun raison mieux feneant identité employé preuve appuie,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3153,institution malade conseiller mécanicien agent entretien chômeur semaine jour vraiment formation presque quà blâmer.pour agence particulier échange administratif infantilisant pertinents.on orient plate forme mal concevoir cours compte ennui commencer flicage pression ... difficile climat anxiogène,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3154,service pitoyable impossible joindre jour aucun réponse téléphone 2min raccrocher bout 30min journée temps attente aucunement vraiment part pouce,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3155,service sert rien autant manche fossé étoile,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3156,dossier accueil foule attente conseillé discrétion,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3157,presque sûr allai gynécologue pokémon mal,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3158,nan,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.7051608144283569,False
3159,structure national tristement célèbre inefficacité fil année,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3160,numéro indiqué boîte vocal message,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.43080492670646514,False
3161,service internet pénible ....,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
3162,mieux,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3163,niveau incompétence fond aucun suivie convocation rien conseiller bref pouvoir betaill hont agence conseiller emploie fictif robot faire mieux travail,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9949558966938095,False
3164,aucun étoile largement mieux écrir incompétence aide emploi conseiller pôle aide oui métier emploi conséquence besoin aide temps mois rendez-vous sert rien autant recherche coter,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3165,etoile ... 11h20 conseillé vraiment .... file dattent enorme ... besoin rien,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3166,mérite étoile vie énergie trop préfère rond con pôle arle sketch,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
3167,heureusement pôle emploi côté caf main perte dossier rdv mois conseiller temps aucun écoute,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3168,avis plan pôle arle dommage obliger étoile septembre 2016 petit coup sûr petit coup pôle catastrophe formation jamais service courrier avertissement janvier lettre e-mail janvier janvier rendez-vous rendez-vous rendez-vous vraiment haine contre pôle emploi arle,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.4753483941289913,False
3169,mieux étoile mérité,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3170,appel min attente raccroche min,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3171,bonjour,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9724087446156355,False
3172,incompétent,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
3173,multiple fois menace rendez-vous téléphonique rendez-vous ensuite côté rendez-vous physique ouverture marché travail totalement carrière rien sujet solution ensuite contact centre formation direct pole emploi gaspillage temps argent public,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3174,suite modification texte relatif service capable correctement information faux grave droit simplement mal pire raison lire bout mail,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3175,agence urgence.je fiche complètement tomber arrogant preuve empathie,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.21055616371280808,False
3176,déçu aucun aide accueil politesse absent rendez autant mieux,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3177,matin honte semaine mail rendez-vous dur 20min projet professionnel,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3178,travaille,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3179,employé bien stéréotype fonctionnaire mail application notification mail réponse 48h max force aucun réponse jamais part rendez-vous téléphonique non respecter pourtant motif légitime téléphone question procédure -ce bien non -ce aimable plupart temps non avantage poste contact mieux mentalement,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3180,bonjour étoile accueil agence catastrophe difficile information indemnisation réponse réponse sou 48h blablabla plateform web sert rien personnel visite agence top vérité office taff vraiment énervant bien bureau aujourd'hui clairement embarra financier inscription vraiment besoin bon courage,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3181,incompétent notoire office désagréable téléphone annule rendez-vous justification situation aucun réponse sou 48h travail ressource conseiller ... honte rendez argent taxe incompétent,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3182,mois inscription dossier nickel attente dossier 72h inscription versement ici ben amour eau frais bien bien soule invite loyer course,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3183,agence renseignement indemnisation peine mot serveur vocal appel manque respect honteux,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.8704724264105909,False
3184,véritable catastrophe conseiller manière contradictoire coordonnée professionnel jamais mail indemnisation boulot peine quoiqu erreur part droit are devoir paie fin contrat inexistant are ... bien conseiller tombent lune job rien couturier prof commercial ... satisfait service partenaire social ... service long niveau compétence réforme rien amélioration service uniquement baisse are infiniment argent ...,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3185,dossier agence début février réponse contacter dossier chose mois mars dossier mois avril réponse service téléphone nez grand manque professionnalisme jamais voir,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3186,agent conseiller info versement are suite rupture conventionnel création entreprise truc boulot ... chambre commerce formalité juridique mission base ... suite rendez-vous aucun réponse question,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3187,matin accueil rendez-vous queue mail conseiller ensuite ... petit info avis aujourd’hui semaine tard suite évidemment e-mail conseiller pôle emploi réception mail question question forcément attend appel semaine tard vraiment boulot,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3188,aide rien bon coin ... conseiller gratté paye impôt monsieur ponc ... exemple type bobo tête client,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3189,malhonnête travail baclé,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3190,travail,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.32628390576381927,False
3191,contact directrice pôle emploi bateau long mois conseiller sureté emploi temps intime conviction quota celer tête client bien envie internet échange mail situation,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3192,étoile obligé jamais aide conseiller rendez-vous question job ... trouve aide auprès cep démarche stage cap emploi ... rendez-vous chose,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.7120711384580297,False
3193,bel bande incapable aucun solution trouver problème incapable notification lue détail pôle vraiment besoin,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3194,rendez-vous semaine minimum inscription rendez nom directeur courrier agente pôle luire collègue titre raison papier traitement dossier dossier création entreprise pôle agente contre création entreprise pôle performance,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3195,avis grand chose aide scoop .... récemment changement rib compte ligne tête honnêtement conseiller escroquerie net bien amusé jamais escroc physiquement agence propre espace propre pièce identité bon rigolade réflexion,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3196,agence formation vsi date actualisation février,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.4495840802029025,False
3197,bande incapable infoutu correctement situation clair demande document fois haut mail niveau ingénieur mesure correctement dossier complet intitulé poste update accusation rendez-vous menace radiation preuve présence mois courrier ridicule directeur procédure radiation fleur rire aucun excus bien évidemment cdi foulée bon débarras ...,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
3198,accueil sympathique condescendant petit conseil apparence chercheur emploi paillasson frustration,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.23564524163134115,False
