Document;Topic;Name;Top_n_words;Probability;Representative_document
personnel part rien;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon employé agréable;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon accueil 12h rendez-vous;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accueil membre bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6676566556167176;False
personnel compétent écoute;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.1829399828139661;False
rapide compehent;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
téléphone commentaire satisfaction fai bien téléphone rien bien bien bien inverse;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.826970272817653;False
bien jamais trop salle travail aide borne connexion imprimant disposition message mural encourageant bon conseiller psy équipe bon boulot;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bonjour personnellement bien écouter conseiller top delphin frédériqu connaissance écoute gentillesse;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
franchement neuvill saone équipe pôle treveau million fois mieux équipe neuvill lequip treveau;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel écoute;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.766562487047157;False
pôle emploi offre non exemple cap petit enfance offre comme.chauffeur livreur;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
équipe sympathique écoute bureau accessible ligne 292 zac gâtine capitaine jean her ligne 492 arrêt;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
connaissance fonctionnement genre organisme état chance pôle emploi réactif correct savigny bon conseiller personnel accueil agréable maximum difficulté mauvais image établissement avis pôle emploi correct savigny;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.87814211343048;False
facile acce transport voiture place bon accueil lieu manqu chaleur temps attente conseiller gentil compétent information;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8842002045311159;False
trop cool retraite pôle emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.43171831934070837;False
conseiller sympathique compétent;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel attentif serviable sociable;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.01606577064366979;False
adulte handicapé gagner;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon accueil conseiller sympa;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
conseiller sympa;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6861967389057773;False
accueil professionnel;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
commentaire;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel accueil gentil problème transport temps froid cause manque transport extérieur agence plupart employé gentil simplement facilement problème;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9425182230579564;False
1ere fois pôle emploi bien dossier inscription;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
avis précédent négatif frisson rendez-vous suivi personnellement tomber conseiller sympathique professionnel écoute interrogation demande disponible aucun jugement situation contraire accompagnement besoin accueil chaleureux service civique présent entrée moindre question sourire cordialité rendez-vous nuit blanc hésité;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
lire commentaire pôle emploi rendez-vous peur ventre trou incompétent rendez-vous rassurer bien arrivée bâtiment rendez-vous heure gentille écoute compréhensif compétent aucun doute aide besoin;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8128641815088354;False
for searching for job and working and attempt the;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
lieu vétuste accueil agréable bon conseil possibilité accès ordinateur conseil démarche;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bien rapide rendez-vous beau bureal mal service libre accès;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
vaucanson lille five;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bon accueil échange agréable;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
nan;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.2083844511639573;False
bonheur écouter bien rare jour année industrie pharmaceutique digne bain aujourd’hui perspective professionnel prêt activité monteur chapiteau boulogne mer rêve;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien accueilli remercier conseil précieux;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
conseiller top écout aid solution perpective recherche travail temps mme aller conseiller replaçante relais vivement pôle givor;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6181879852607796;False
bon accueil important recherche emploi part reconversion année médical psychologue travail agréable rendez confiance occasion mme échange positif réunion information société suivie entretien eventuel poste format intéressant équipe pôle givor;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
malheureusement site part ... givor loin agréable personnel part compréhensif bravo travail conseiller jeune dynamique plaisir;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
temps attente long téléphone service professionnel parfaitement attente grand pôle gratuitement information besoin manière général difficulté professionnel;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
pole emploi givor professionnalisme écoute demandeur emploi reactivité déplaire long projet professionnel obtention formation .un grand pôle emploi givor;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
conseiller top écoute demandeur emploi agence solution agenc top;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bon accueil conseiller mme guirand écoute disponible efficace aide précieux grand;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bravo pôle emploi givor conseiller démarche bienveillance accompagnement;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.34653962332888205;False
part jour jeune homme agréable compétent démarche agence moderne ... prochainement rendez-vous conseiller ....;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9729892867622865;False
fois agence pierrelatte conseiller extrême gentillesse avis commentaire négatif secret niveau amabilité question étoile agence;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
avis 2002 2005 excellent conseiller grand aide appel conseiller agréable agence gentille mot rassurant projet vraiment positif entretien conseiller top aide conseiller entretien conseiller question partenariat utile avance conseil vraiment rassurant mot perle résume conjoncture situation actuel présent mot confiance tire chapeau;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9909902192724296;False
mal;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
good service good;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7510317434431112;False
fai fois accueil souriant démarche poid lourd indemnisation conseiller Monsieur babdor suivi dossier;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
apriori avis négatif ... pourtant accueillant écoute bon conseil;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
monsieur cassier professionnel agence réactif gentil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
personnellement employer compréhensif téléphone mieux ...;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
peur commentaire négatif aujourd'hui inscription surprise bien bien dame gentil écoute bon conseil ... infiniment;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
pôle emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8305780173771288;False
